Arquivo/ID;Classe Real;Classe Prevista;Probabilidade Fake (%);Confiança (%);Resultado;Texto
fake_ia_46;Fake;Fake;73.33;73.33;Acerto;Secretaria de Infraestrutura de Ribeira Nova encaminhou mudança em programa de habitação. A decisão foi comunicada nesta semana em Santa Alvorada, com previsão de impacto financeiro imediato no orçamento do próximo trimestre. De acordo com a nota divulgada pelo órgão, a alteração envolve recursos estimados em R$ 76 milhões e deverá ser reavaliada em 60 dias. A proposta prevê mudanças nos critérios de execução, fiscalização e distribuição dos recursos destinados ao programa. A medida gerou reação entre entidades civis, que pediram maior transparência no processo. Apesar da repercussão, o texto oficial não apresentou todos os documentos que embasaram a medida, o que motivou pedidos de esclarecimento por parte de lideranças locais.
fake_ia_47;Fake;Fake;73.0;73.0;Acerto;Comissão de Obras Públicas de Costa Rubi divulgou mudança em fundo agrícola. A decisão foi comunicada nesta semana em Nova Brisa, sem consulta pública prévia, segundo moradores ouvidos pela imprensa local. De acordo com a nota divulgada pelo órgão, a alteração envolve recursos estimados em R$ 250 milhões e deverá ser reavaliada em 90 dias. A proposta prevê mudanças nos critérios de execução, fiscalização e distribuição dos recursos destinados ao programa. A secretaria responsável declarou que os números ainda passam por revisão técnica. Apesar da repercussão, o texto oficial não apresentou todos os documentos que embasaram a medida, o que motivou pedidos de esclarecimento por parte de lideranças locais.
fake_ia_48;Fake;Fake;79.33;79.33;Acerto;Comissão de Obras Públicas de Campos de Arandú suspendeu mudança em auxílio emergencial regional. A decisão foi comunicada nesta semana em Jardim das Pontes, com previsão de impacto financeiro imediato no orçamento do próximo trimestre. De acordo com a nota divulgada pelo órgão, a alteração envolve recursos estimados em R$ 18 milhões e deverá ser reavaliada em 45 dias. A proposta prevê mudanças nos critérios de execução, fiscalização e distribuição dos recursos destinados ao programa. Moradores relataram preocupação com possíveis atrasos na execução do programa. Apesar da repercussão, o texto oficial não apresentou todos os documentos que embasaram a medida, o que motivou pedidos de esclarecimento por parte de lideranças locais.
fake_ia_49;Fake;Fake;80.33;80.33;Acerto;Agência de Desenvolvimento Regional de Solim Verde bloqueou mudança em centros digitais comunitários. A decisão foi comunicada nesta semana em Campos Claros, em meio a questionamentos de representantes comunitários. De acordo com a nota divulgada pelo órgão, a alteração envolve recursos estimados em R$ 42 milhões e deverá ser reavaliada em 30 dias. A proposta prevê mudanças nos critérios de execução, fiscalização e distribuição dos recursos destinados ao programa. Representantes municipais afirmaram que a decisão pode afetar serviços essenciais. Apesar da repercussão, o texto oficial não apresentou todos os documentos que embasaram a medida, o que motivou pedidos de esclarecimento por parte de lideranças locais.
fake_ia_50;Fake;Fake;77.0;77.0;Acerto;Comitê de Transparência Pública de Vale das Andorinhas divulgou mudança em rede estadual de saúde. A decisão foi comunicada nesta semana em Porto Nascente, após auditoria preliminar identificar inconsistências administrativas. De acordo com a nota divulgada pelo órgão, a alteração envolve recursos estimados em R$ 76 milhões e deverá ser reavaliada em 45 dias. A proposta prevê mudanças nos critérios de execução, fiscalização e distribuição dos recursos destinados ao programa. A secretaria responsável declarou que os números ainda passam por revisão técnica. Apesar da repercussão, o texto oficial não apresentou todos os documentos que embasaram a medida, o que motivou pedidos de esclarecimento por parte de lideranças locais.
fake_ia_51;Fake;Fake;78.67;78.67;Acerto;Comissão de Obras Públicas de Aurora do Norte autorizou mudança em sistema de bolsas estudantis. A decisão foi comunicada nesta semana em Jardim das Pontes, após relatório interno apontar divergências nos dados apresentados. De acordo com a nota divulgada pelo órgão, a alteração envolve recursos estimados em R$ 76 milhões e deverá ser reavaliada em 60 dias. A proposta prevê mudanças nos critérios de execução, fiscalização e distribuição dos recursos destinados ao programa. Parlamentares da oposição solicitaram a abertura de uma comissão para acompanhar o caso. Apesar da repercussão, o texto oficial não apresentou todos os documentos que embasaram a medida, o que motivou pedidos de esclarecimento por parte de lideranças locais.
fake_ia_52;Fake;Fake;78.0;78.0;Acerto;Agência de Desenvolvimento Regional de Porto Celeste iniciou mudança em fundo agrícola. A decisão foi comunicada nesta semana em Porto Nascente, com promessa de revisão dos critérios de distribuição. De acordo com a nota divulgada pelo órgão, a alteração envolve recursos estimados em R$ 18 milhões e deverá ser reavaliada em 60 dias. A proposta prevê mudanças nos critérios de execução, fiscalização e distribuição dos recursos destinados ao programa. A medida gerou reação entre entidades civis, que pediram maior transparência no processo. Apesar da repercussão, o texto oficial não apresentou todos os documentos que embasaram a medida, o que motivou pedidos de esclarecimento por parte de lideranças locais.
fake_ia_53;Fake;Fake;78.33;78.33;Acerto;Secretaria de Administração de Ribeira Nova aprovou mudança em orçamento público. A decisão foi comunicada nesta semana em Campos Claros, sob alegação de necessidade de contenção de gastos. De acordo com a nota divulgada pelo órgão, a alteração envolve recursos estimados em R$ 76 milhões e deverá ser reavaliada em 60 dias. A proposta prevê mudanças nos critérios de execução, fiscalização e distribuição dos recursos destinados ao programa. Moradores relataram preocupação com possíveis atrasos na execução do programa. Apesar da repercussão, o texto oficial não apresentou todos os documentos que embasaram a medida, o que motivou pedidos de esclarecimento por parte de lideranças locais.
fake_ia_54;Fake;Fake;76.67;76.67;Acerto;Secretaria de Infraestrutura de Montes de Ibiara encaminhou mudança em transporte intermunicipal. A decisão foi comunicada nesta semana em Jardim das Pontes, sob alegação de necessidade de contenção de gastos. De acordo com a nota divulgada pelo órgão, a alteração envolve recursos estimados em R$ 76 milhões e deverá ser reavaliada em 30 dias. A proposta prevê mudanças nos critérios de execução, fiscalização e distribuição dos recursos destinados ao programa. Especialistas ouvidos por veículos locais apontaram falta de clareza nos critérios utilizados. Apesar da repercussão, o texto oficial não apresentou todos os documentos que embasaram a medida, o que motivou pedidos de esclarecimento por parte de lideranças locais.
fake_ia_55;Fake;Fake;73.67;73.67;Acerto;Assembleia Estadual de Ilha de Miramar iniciou mudança em plano de segurança. A decisão foi comunicada nesta semana em Jardim das Pontes, em meio a questionamentos de representantes comunitários. De acordo com a nota divulgada pelo órgão, a alteração envolve recursos estimados em R$ 120 milhões e deverá ser reavaliada em 30 dias. A proposta prevê mudanças nos critérios de execução, fiscalização e distribuição dos recursos destinados ao programa. A secretaria responsável declarou que os números ainda passam por revisão técnica. Apesar da repercussão, o texto oficial não apresentou todos os documentos que embasaram a medida, o que motivou pedidos de esclarecimento por parte de lideranças locais.
fake_ia_56;Fake;Fake;74.67;74.67;Acerto;Conselho Fiscal Estadual de Solim Verde bloqueou mudança em contratos de infraestrutura. A decisão foi comunicada nesta semana em Jardim das Pontes, sem consulta pública prévia, segundo moradores ouvidos pela imprensa local. De acordo com a nota divulgada pelo órgão, a alteração envolve recursos estimados em R$ 250 milhões e deverá ser reavaliada em 60 dias. A proposta prevê mudanças nos critérios de execução, fiscalização e distribuição dos recursos destinados ao programa. Representantes municipais afirmaram que a decisão pode afetar serviços essenciais. Apesar da repercussão, o texto oficial não apresentou todos os documentos que embasaram a medida, o que motivou pedidos de esclarecimento por parte de lideranças locais.
fake_ia_57;Fake;Fake;77.33;77.33;Acerto;Gabinete Estadual de Ilha de Miramar reabriu mudança em sistema de bolsas estudantis. A decisão foi comunicada nesta semana em Jardim das Pontes, após relatório interno apontar divergências nos dados apresentados. De acordo com a nota divulgada pelo órgão, a alteração envolve recursos estimados em R$ 42 milhões e deverá ser reavaliada em 90 dias. A proposta prevê mudanças nos critérios de execução, fiscalização e distribuição dos recursos destinados ao programa. O governo estadual afirmou que divulgará novos documentos nas próximas semanas. Apesar da repercussão, o texto oficial não apresentou todos os documentos que embasaram a medida, o que motivou pedidos de esclarecimento por parte de lideranças locais.
fake_ia_58;Fake;Fake;79.33;79.33;Acerto;Conselho de Contas Estadual de Planalto das Águas ampliou mudança em programa de energia solar. A decisão foi comunicada nesta semana em Vila Serena, após relatório interno apontar divergências nos dados apresentados. De acordo com a nota divulgada pelo órgão, a alteração envolve recursos estimados em R$ 250 milhões e deverá ser reavaliada em 30 dias. A proposta prevê mudanças nos critérios de execução, fiscalização e distribuição dos recursos destinados ao programa. Moradores relataram preocupação com possíveis atrasos na execução do programa. Apesar da repercussão, o texto oficial não apresentou todos os documentos que embasaram a medida, o que motivou pedidos de esclarecimento por parte de lideranças locais.
